,,,,,,"ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)",CV,CV
,,,,,,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,WCV,pval
parc,measure,connections,metric,stat,map,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaefer100Subcortical,pearson,all,delta,auc,5HTT,0.5708730725949941,3.654206008875535,111,111,2.147921321992461e-11,[0.43 0.68],0.7268226600280873,3.654206008875535,111,111,2.147921321992461e-11,[0.6  0.81],0.5702811615588103,3.654206008875535,111,111,2.147921321992461e-11,[0.43 0.68],0.726342741057525,3.654206008875535,111,111,2.147921321992461e-11,[0.6  0.81],11.06372862609247,0.42300000000000004
Schaefer100Subcortical,pearson,all,delta,auc,A4B2,0.5320135080443721,3.2989551761827913,111,111,5.259146283421752e-10,[0.39 0.65],0.6945284819629192,3.2989551761827913,111,111,5.259146283421752e-10,[0.56 0.79],0.5347706784475298,3.2989551761827913,111,111,5.259146283421752e-10,[0.39 0.65],0.6968737231655581,3.2989551761827913,111,111,5.259146283421752e-10,[0.56 0.79],7.390722507735124,0.29200000000000004
Schaefer100Subcortical,pearson,all,delta,auc,CB1,0.5288005360783893,3.377357954430321,111,111,2.567168226130546e-10,[0.38 0.65],0.691784864799753,3.377357954430321,111,111,2.567168226130546e-10,[0.55 0.79],0.5431033923154945,3.377357954430321,111,111,2.567168226130546e-10,[0.4  0.66],0.7039105675226907,3.377357954430321,111,111,2.567168226130546e-10,[0.57 0.8 ],0.47690065136833426,0.029000000000000026
Schaefer100Subcortical,pearson,all,delta,auc,CMRglu,0.5178795995529988,3.1298325942192307,111,111,2.5238902011206007e-09,[0.37 0.64],0.6823724354757906,3.1298325942192307,111,111,2.5238902011206007e-09,[0.54 0.78],0.5157188688956744,3.1298325942192307,111,111,2.5238902011206007e-09,[0.37 0.64],0.6804940935668604,3.1298325942192307,111,111,2.5238902011206007e-09,[0.54 0.78],15.682636379313335,0.517
Schaefer100Subcortical,pearson,all,delta,auc,D1,0.5085957918294552,3.2599078039512994,111,111,7.534625327511978e-10,[0.35 0.64],0.6742638347316182,3.2599078039512994,111,111,7.534625327511978e-10,[0.52 0.78],0.5305062710172062,3.2599078039512994,111,111,7.534625327511978e-10,[0.38 0.65],0.6932428583446714,3.2599078039512994,111,111,7.534625327511978e-10,[0.55 0.79],3.265997095839668,0.542
Schaefer100Subcortical,pearson,all,delta,auc,D23,0.5723137089948666,3.8870717536110995,111,111,2.837498287600578e-12,[0.42 0.69],0.727989211975681,3.8870717536110995,111,111,2.837498287600578e-12,[0.6  0.82],0.5907569806966344,3.8870717536110995,111,111,2.837498287600578e-12,[0.46 0.7 ],0.742736933252905,3.8870717536110995,111,111,2.837498287600578e-12,[0.63 0.82],1.5184655715421211,0.269
Schaefer100Subcortical,pearson,all,delta,auc,DAT,0.5661481573709036,3.666258196533799,111,111,1.9315730312011847e-11,[0.43 0.68],0.7229816089957897,3.666258196533799,111,111,1.9315730312011847e-11,[0.6  0.81],0.5713910555816125,3.666258196533799,111,111,1.9315730312011847e-11,[0.43 0.68],0.7272423418117598,3.666258196533799,111,111,1.9315730312011847e-11,[0.6  0.81],9.580258046971307,0.789
Schaefer100Subcortical,pearson,all,delta,auc,FDOPA,0.4421706754525615,2.721647502912012,111,111,1.2439783514667006e-07,[0.28 0.58],0.6132015897685699,2.721647502912012,111,111,1.2439783514667006e-07,[0.43 0.74],0.46260359197503387,2.721647502912012,111,111,1.2439783514667006e-07,[0.3 0.6],0.632575490055176,2.721647502912012,111,111,1.2439783514667006e-07,[0.47 0.75],1.9599838617329388,0.616
Schaefer100Subcortical,pearson,all,delta,auc,GABAa5,0.49118986418861765,3.1634207398991188,111,111,1.8441452557938092e-09,[0.32 0.63],0.658789166939359,3.1634207398991188,111,111,1.8441452557938092e-09,[0.48 0.77],0.519625777708822,3.1634207398991188,111,111,1.8441452557938092e-09,[0.37 0.64],0.6838865006518576,3.1634207398991188,111,111,1.8441452557938092e-09,[0.54 0.78],32.45505300768182,0.968
Schaefer100Subcortical,pearson,all,delta,auc,GABAa,0.5350514137903821,3.307182990283111,111,111,4.876406637916772e-10,[0.39 0.65],0.6971120432627356,3.307182990283111,111,111,4.876406637916772e-10,[0.56 0.79],0.5356593846809049,3.307182990283111,111,111,4.876406637916772e-10,[0.39 0.66],0.6976278594386472,3.307182990283111,111,111,4.876406637916772e-10,[0.56 0.79],3.7391584136060754,0.0010000000000000009
Schaefer100Subcortical,pearson,all,delta,auc,HDAC,0.4130841691140078,2.398279035215167,111,111,2.983799725648023e-06,[0.25 0.56],0.5846561417116549,2.398279035215167,111,111,2.983799725648023e-06,[0.4  0.71],0.4114668103252541,2.398279035215167,111,111,2.983799725648023e-06,[0.25 0.55],0.5830343403263404,2.398279035215167,111,111,2.983799725648023e-06,[0.39 0.71],15.858640921430196,0.65
Schaefer100Subcortical,pearson,all,delta,auc,KOR,0.5328896656870454,3.3795079443617215,111,111,2.5174008702235317e-10,[0.39 0.65],0.6952746536368652,3.3795079443617215,111,111,2.5174008702235317e-10,[0.56 0.79],0.5433276921954564,3.3795079443617215,111,111,2.5174008702235317e-10,[0.4  0.66],0.7040989349741366,3.3795079443617215,111,111,2.5174008702235317e-10,[0.57 0.8 ],0.5931361381749011,0.001
Schaefer100Subcortical,pearson,all,delta,auc,M1,0.33305673325420854,1.9947257619983028,111,111,0.0001626634121555714,[0.16 0.49],0.49968876034429954,1.9947257619983028,111,111,0.0001626634121555714,[0.27 0.66],0.33215921625309297,1.9947257619983028,111,111,0.0001626634121555714,[0.16 0.49],0.49867795410723187,1.9947257619983028,111,111,0.0001626634121555714,[0.27 0.66],1.0450569548702897,0.741
Schaefer100Subcortical,pearson,all,delta,auc,mGluR5,0.4530764016250616,2.7895397432810607,111,111,6.440214860296774e-08,[0.29 0.59],0.6236098819282446,2.7895397432810607,111,111,6.440214860296774e-08,[0.45 0.74],0.4722314224185021,2.7895397432810607,111,111,6.440214860296774e-08,[0.31 0.6 ],0.641517923374772,2.7895397432810607,111,111,6.440214860296774e-08,[0.48 0.75],1.5725040634992997,0.001
Schaefer100Subcortical,pearson,all,delta,auc,MOR,0.5007729842676301,3.101968056497931,111,111,3.2771155669095323e-09,[0.35 0.63],0.6673534098989727,3.101968056497931,111,111,3.2771155669095323e-09,[0.52 0.77],0.5124291626718549,3.101968056497931,111,111,3.2771155669095323e-09,[0.36 0.64],0.6776240174668392,3.101968056497931,111,111,3.2771155669095323e-09,[0.53 0.78],0.37457471113242685,0.0010000000000000009
Schaefer100Subcortical,pearson,all,delta,auc,NET,0.6507099052949401,4.705616697389627,111,111,3.585523984753908e-15,[0.53 0.75],0.7884000734564862,4.705616697389627,111,111,3.585523984753908e-15,[0.69 0.85],0.6494682159572657,4.705616697389627,111,111,3.585523984753908e-15,[0.53 0.74],0.7874880033142658,4.705616697389627,111,111,3.585523984753908e-15,[0.69 0.85],0.18530141439671294,0.001
Schaefer100Subcortical,pearson,all,delta,auc,NMDA,0.4830590518100785,2.894983383935357,111,111,2.3340374800675055e-08,[0.33 0.61],0.6514360317891635,2.894983383935357,111,111,2.3340374800675055e-08,[0.49 0.76],0.48651899049200337,2.894983383935357,111,111,2.3340374800675055e-08,[0.33 0.62],0.6545748740565728,2.894983383935357,111,111,2.3340374800675055e-08,[0.5  0.76],15.443334906774284,0.999
Schaefer100Subcortical,pearson,all,delta,auc,SV2A,0.2676954482289225,1.7423326761420412,111,111,0.0018666107362671684,[0.09 0.43],0.42233400554197087,1.7423326761420412,111,111,0.0018666107362671684,[0.16 0.6 ],0.27069388138071093,1.7423326761420412,111,111,0.0018666107362671684,[0.09 0.43],0.42605679518434497,1.7423326761420412,111,111,0.0018666107362671684,[0.17 0.61],13.137412586255918,0.542
Schaefer100Subcortical,pearson,all,delta,auc,VAChT,0.5939824891657451,4.0306333397964575,111,111,8.380774934289729e-13,[0.46 0.7 ],0.7452810720356436,4.0306333397964575,111,111,8.380774934289729e-13,[0.63 0.82],0.602435744187844,4.0306333397964575,111,111,8.380774934289729e-13,[0.47 0.71],0.7519000326508244,4.0306333397964575,111,111,8.380774934289729e-13,[0.64 0.83],16.062634531856457,0.525
Schaefer100Subcortical,pearson,all,delta,auc,VMAT2,0.5352329241661105,3.494233517274759,111,111,8.919190680099247e-11,[0.38 0.66],0.6972660835251849,3.494233517274759,111,111,8.919190680099247e-11,[0.55 0.79],0.5549852956432998,3.494233517274759,111,111,8.919190680099247e-11,[0.41 0.67],0.7138142041577332,3.494233517274759,111,111,8.919190680099247e-11,[0.58 0.8 ],0.530780069827551,0.001
Schaefer100Subcortical,pearson,all,original,poly2,5HT1a,0.3212149353950792,1.9420573120184903,111,111,0.00027264306670535764,[0.14 0.48],0.4862417564164565,1.9420573120184903,111,111,0.00027264306670535764,[0.25 0.65],0.32020358956643247,1.9420573120184903,111,111,0.00027264306670535764,[0.14 0.48],0.48508213747788764,1.9420573120184903,111,111,0.00027264306670535764,[0.25 0.65],0.32406588872609604,0.0020000000000000018
Schaefer100Subcortical,pearson,all,original,poly2,5HT1b,0.376096246818164,2.2146659945463263,111,111,1.8457157078560303e-05,[0.21 0.52],0.5466132876792317,2.2146659945463263,111,111,1.8457157078560303e-05,[0.34 0.69],0.3778513838162361,2.2146659945463263,111,111,1.8457157078560303e-05,[0.21 0.53],0.5484646432181979,2.2146659945463263,111,111,1.8457157078560303e-05,[0.34 0.69],0.2918781265658662,0.001
Schaefer100Subcortical,pearson,all,original,poly2,5HT2a,0.635336282890789,4.467698949664885,111,111,2.3290097268171705e-14,[0.51 0.73],0.7770099514550035,4.467698949664885,111,111,2.3290097268171705e-14,[0.68 0.85],0.6342154133920302,4.467698949664885,111,111,2.3290097268171705e-14,[0.51 0.73],0.7761711316571569,4.467698949664885,111,111,2.3290097268171705e-14,[0.67 0.85],0.3762189857510332,0.001
Schaefer100Subcortical,pearson,all,original,poly2,5HT4,0.3333503034202517,2.017817210498773,111,111,0.0001295991323310884,[0.16 0.49],0.5000190911047998,2.017817210498773,111,111,0.0001295991323310884,[0.28 0.65],0.3372693372407907,2.017817210498773,111,111,0.0001295991323310884,[0.16 0.49],0.5044149713874154,2.017817210498773,111,111,0.0001295991323310884,[0.28 0.66],0.2793706229970197,0.0010000000000000009
Schaefer100Subcortical,pearson,all,original,poly2,5HT6,0.49508264410667857,2.943651859588924,111,111,1.4658068223915808e-08,[0.34 0.62],0.6622813074022321,2.943651859588924,111,111,1.4658068223915808e-08,[0.51 0.77],0.4928558424504351,2.943651859588924,111,111,1.4658068223915808e-08,[0.34 0.62],0.6602859143337527,2.943651859588924,111,111,1.4658068223915808e-08,[0.51 0.77],0.2280017322537873,0.001
Schaefer100Subcortical,pearson,all,original,poly2,5HTT,0.40367448592045546,2.373883804117899,111,111,3.799814915175669e-06,[0.24 0.55],0.5751682316227997,2.373883804117899,111,111,3.799814915175669e-06,[0.38 0.71],0.4072113575580297,2.373883804117899,111,111,3.799814915175669e-06,[0.24 0.55],0.5787493902332825,2.373883804117899,111,111,3.799814915175669e-06,[0.39 0.71],1.3988938970940998,0.694
Schaefer100Subcortical,pearson,all,original,poly2,A4B2,0.2987727735142169,1.8625638809999654,111,111,0.0005908779439898105,[0.12 0.46],0.4600847501688815,1.8625638809999654,111,111,0.0005908779439898105,[0.22 0.63],0.30132563563914255,1.8625638809999654,111,111,0.0005908779439898105,[0.12 0.46],0.4631056630051667,1.8625638809999654,111,111,0.0005908779439898105,[0.22 0.63],1.8707468551215907,0.898
Schaefer100Subcortical,pearson,all,original,poly2,CB1,0.5117490200320763,3.088738505080598,111,111,3.7107178346762102e-09,[0.36 0.64],0.6770290746028967,3.088738505080598,111,111,3.7107178346762102e-09,[0.53 0.78],0.5108515749992735,3.088738505080598,111,111,3.7107178346762102e-09,[0.36 0.64],0.6762432305761327,3.088738505080598,111,111,3.7107178346762102e-09,[0.53 0.78],1.2430200916404692,0.03200000000000003
Schaefer100Subcortical,pearson,all,original,poly2,CMRglu,0.5811642698534526,3.8404158670087907,111,111,4.237201936055035e-12,[0.44 0.69],0.7351092874206129,3.8404158670087907,111,111,4.237201936055035e-12,[0.62 0.82],0.5868123617990015,3.8404158670087907,111,111,4.237201936055035e-12,[0.45 0.7 ],0.7396115330658508,3.8404158670087907,111,111,4.237201936055035e-12,[0.62 0.82],0.17730562868233907,0.001
Schaefer100Subcortical,pearson,all,original,poly2,D1,0.5685284529338455,3.6573021098779592,111,111,2.0901019177259752e-11,[0.43 0.68],0.7249195280716069,3.6573021098779592,111,111,2.0901019177259752e-11,[0.6  0.81],0.5705668318664411,3.6573021098779592,111,111,2.0901019177259752e-11,[0.43 0.68],0.7265744065005969,3.6573021098779592,111,111,2.0901019177259752e-11,[0.6  0.81],0.22784533469889987,0.001
Schaefer100Subcortical,pearson,all,original,poly2,D23,0.538374063541539,3.397603835447405,111,111,2.1353873923725463e-10,[0.39 0.66],0.6999260794895765,3.397603835447405,111,111,2.1353873923725463e-10,[0.56 0.79],0.5452068729159358,3.397603835447405,111,111,2.1353873923725463e-10,[0.4  0.66],0.7056749260855726,3.397603835447405,111,111,2.1353873923725463e-10,[0.57 0.8 ],0.24477421743998912,0.001
Schaefer100Subcortical,pearson,all,original,poly2,DAT,0.30084783016748357,1.865365984044136,111,111,0.0005750715770258426,[0.12 0.46],0.46254115691417885,1.865365984044136,111,111,0.0005750715770258426,[0.22 0.63],0.302008884332036,1.865365984044136,111,111,0.0005750715770258426,[0.12 0.46],0.46391217136275426,1.865365984044136,111,111,0.0005750715770258426,[0.22 0.63],0.4764554563999799,0.007000000000000006
Schaefer100Subcortical,pearson,all,original,poly2,FDOPA,0.575093749633883,3.739979450270944,111,111,1.0123507687695506e-11,[0.44 0.69],0.7302343111545693,3.739979450270944,111,111,1.0123507687695506e-11,[0.61 0.81],0.5780572424452859,3.739979450270944,111,111,1.0123507687695506e-11,[0.44 0.69],0.7326188517085155,3.739979450270944,111,111,1.0123507687695506e-11,[0.61 0.82],0.23759032021991336,0.001
Schaefer100Subcortical,pearson,all,original,poly2,GABAa5,0.4803012839382486,2.868548587643088,111,111,3.0076435710712775e-08,[0.33 0.61],0.6489236875623551,2.868548587643088,111,111,3.0076435710712775e-08,[0.49 0.76],0.4830102415183832,2.868548587643088,111,111,3.0076435710712775e-08,[0.33 0.61],0.651391646525451,2.868548587643088,111,111,3.0076435710712775e-08,[0.49 0.76],0.4540146762992399,0.001
Schaefer100Subcortical,pearson,all,original,poly2,GABAa,0.5435382098341631,3.3608855435078544,111,111,2.9830629290968834e-10,[0.4  0.66],0.7042756782711075,3.3608855435078544,111,111,2.9830629290968834e-10,[0.57 0.8 ],0.5413775527822683,3.3608855435078544,111,111,2.9830629290968834e-10,[0.4  0.66],0.7024593705871129,3.3608855435078544,111,111,2.9830629290968834e-10,[0.57 0.8 ],0.32481455677160526,0.001
Schaefer100Subcortical,pearson,all,original,poly2,HDAC,0.47119122972003746,2.76732438419628,111,111,7.985120343484985e-08,[0.31 0.6 ],0.6405574206824268,2.76732438419628,111,111,7.985120343484985e-08,[0.48 0.75],0.4691192485600946,2.76732438419628,111,111,7.985120343484985e-08,[0.31 0.6 ],0.6386401226719822,2.76732438419628,111,111,7.985120343484985e-08,[0.47 0.75],12.84134447250649,0.43799999999999994
Schaefer100Subcortical,pearson,all,original,poly2,KOR,0.4465786422798681,2.6283421124689443,111,111,3.091620960749811e-07,[0.29 0.58],0.6174273962403337,2.6283421124689443,111,111,3.091620960749811e-07,[0.45 0.74],0.44878406225065737,2.6283421124689443,111,111,3.091620960749811e-07,[0.29 0.59],0.6195320254330796,2.6283421124689443,111,111,3.091620960749811e-07,[0.45 0.74],0.1921674948539141,0.001
Schaefer100Subcortical,pearson,all,original,poly2,M1,0.48164969744059344,2.8740077764850063,111,111,2.854062305885765e-08,[0.33 0.61],0.6501532693896496,2.8740077764850063,111,111,2.854062305885765e-08,[0.49 0.76],0.4837387750897456,2.8740077764850063,111,111,2.854062305885765e-08,[0.33 0.61],0.6520538294356918,2.8740077764850063,111,111,2.854062305885765e-08,[0.49 0.76],0.29386317626422287,0.001
Schaefer100Subcortical,pearson,all,original,poly2,mGluR5,0.40846585315757256,2.4605257006199914,111,111,1.611677400303706e-06,[0.24 0.55],0.5800152729891924,2.4605257006199914,111,111,1.611677400303706e-06,[0.39 0.71],0.42205312919893123,2.4605257006199914,111,111,1.611677400303706e-06,[0.26 0.56],0.5935827860899706,2.4605257006199914,111,111,1.611677400303706e-06,[0.41 0.72],20.299232872498088,0.772
Schaefer100Subcortical,pearson,all,original,poly2,MOR,0.47008056272861215,2.762870977342546,111,111,8.337229542384095e-08,[0.31 0.6 ],0.6395303422774288,2.762870977342546,111,111,8.337229542384095e-08,[0.48 0.75],0.4684909442703079,2.762870977342546,111,111,8.337229542384095e-08,[0.31 0.6 ],0.6380576551707655,2.762870977342546,111,111,8.337229542384095e-08,[0.47 0.75],8.099672616007933,0.10699999999999998
Schaefer100Subcortical,pearson,all,original,poly2,NET,0.48851199909531184,2.9077503483662137,111,111,2.0654788776517342e-08,[0.33 0.62],0.6563762998111131,2.9077503483662137,111,111,2.0654788776517342e-08,[0.5  0.76],0.4881965781575128,2.9077503483662137,111,111,2.0654788776517342e-08,[0.33 0.62],0.6560915208687456,2.9077503483662137,111,111,2.0654788776517342e-08,[0.5  0.76],0.5995392253137353,0.001
Schaefer100Subcortical,pearson,all,original,poly2,NMDA,0.48682467831011905,2.9041524355433572,111,111,2.137839429918702e-08,[0.33 0.62],0.6548514904439569,2.9041524355433572,111,111,2.137839429918702e-08,[0.5  0.76],0.48772492032021497,2.9041524355433572,111,111,2.137839429918702e-08,[0.33 0.62],0.6556654575837018,2.9041524355433572,111,111,2.137839429918702e-08,[0.5  0.76],0.31144413162588525,0.001
Schaefer100Subcortical,pearson,all,original,poly2,SV2A,0.3584329479677393,2.108087965107819,111,111,5.312508126393586e-05,[0.19 0.51],0.527715333324279,2.108087965107819,111,111,5.312508126393586e-05,[0.31 0.68],0.35651756885503066,2.108087965107819,111,111,5.312508126393586e-05,[0.18 0.51],0.5256364930915705,2.108087965107819,111,111,5.312508126393586e-05,[0.31 0.67],0.5278606351827199,0.07099999999999995
Schaefer100Subcortical,pearson,all,original,poly2,VAChT,0.5181604243648202,3.2666394161919627,111,111,7.080993410340034e-10,[0.37 0.64],0.6826161663140603,3.2666394161919627,111,111,7.080993410340034e-10,[0.54 0.78],0.5312470061543122,3.2666394161919627,111,111,7.080993410340034e-10,[0.38 0.65],0.6938749973311301,3.2666394161919627,111,111,7.080993410340034e-10,[0.56 0.79],0.44935763586444233,0.001
Schaefer100Subcortical,pearson,all,original,poly2,VMAT2,0.5476368820952503,3.4567204708761,111,111,1.250294359615767e-10,[0.4  0.66],0.70770719983597,3.4567204708761,111,111,1.250294359615767e-10,[0.58 0.8 ],0.5512395239796494,3.4567204708761,111,111,1.250294359615767e-10,[0.41 0.67],0.7107084566353288,3.4567204708761,111,111,1.250294359615767e-10,[0.58 0.8 ],0.264959705782714,0.001
Schaefer100Subcortical,pearson,all,inverted,poly2,5HT1a,0.4103672318937686,2.386153073203233,111,111,3.364712103358976e-06,[0.24 0.55],0.5819296174979173,2.386153073203233,111,111,3.364712103358976e-06,[0.39 0.71],0.4093592472746543,2.386153073203233,111,111,3.364712103358976e-06,[0.24 0.55],0.5809154026076061,2.386153073203233,111,111,3.364712103358976e-06,[0.39 0.71],10.52590438907309,0.20199999999999996
Schaefer100Subcortical,pearson,all,inverted,poly2,5HT1b,0.3365332763199553,2.0155581999642505,111,111,0.00013251492846032254,[0.16 0.49],0.5035913168530672,2.0155581999642505,111,111,0.00013251492846032254,[0.28 0.66],0.3367728734190206,2.0155581999642505,111,111,0.00013251492846032254,[0.16 0.49],0.5038595263497045,2.0155581999642505,111,111,0.00013251492846032254,[0.28 0.66],4.534842400022962,0.07199999999999995
Schaefer100Subcortical,pearson,all,inverted,poly2,5HT2a,0.4147389366801877,2.404893641692585,111,111,2.794573612222514e-06,[0.25 0.56],0.5863116168321626,2.404893641692585,111,111,2.794573612222514e-06,[0.4  0.72],0.412610139855707,2.404893641692585,111,111,2.794573612222514e-06,[0.25 0.56],0.5841811951000913,2.404893641692585,111,111,2.794573612222514e-06,[0.4  0.71],10.784325810760635,0.237
Schaefer100Subcortical,pearson,all,inverted,poly2,5HT4,0.6756107518605604,5.139411834727519,111,111,1.3549239033060682e-16,[0.56 0.76],0.8064053672493776,5.139411834727519,111,111,1.3549239033060682e-16,[0.72 0.87],0.6742358952551414,5.139411834727519,111,111,1.3549239033060682e-16,[0.56 0.76],0.8054252058099527,5.139411834727519,111,111,1.3549239033060682e-16,[0.72 0.87],0.4730936921731132,0.001
