parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200,inverted,KOR,treat,True,7,106,0.1757682434663623,0.05960397392026318,0.8071229741294463,0.999999834169556
Schaefer200,inverted,KOR,session,True,7,106,0.1757682434663623,0.016214143240305772,0.8986754430773221,0.999999999630593
Schaefer200,inverted,KOR,treat*session,True,7,106,0.1757682434663623,0.3100689320373828,0.5776378889739968,0.9997188214717684
Schaefer200,inverted,CB1,treat,True,7,106,-0.15784864375009738,4.2868097015875515,0.038409173136153295,0.3103415828670194
Schaefer200,inverted,CB1,session,True,7,106,-0.15784864375009738,1.3583849992703438,0.2438175714914363,0.9294388376468797
Schaefer200,inverted,CB1,treat*session,True,7,106,-0.15784864375009738,0.26960271100963323,0.6035984016380767,0.9998459621141165
Schaefer200Subcortical,original,CMRglu,treat,True,7,106,0.4739545025011672,0.4807812825050174,0.4880686407415955,0.9995866151539826
Schaefer200Subcortical,original,CMRglu,session,True,7,106,0.4739545025011672,0.3231975097765046,0.5696923654512702,0.9999452213592435
Schaefer200Subcortical,original,CMRglu,treat*session,True,7,106,0.4739545025011672,2.3017919436411605,0.12922483870953816,0.8001336252517788
Schaefer200Subcortical,original,SV2A,treat,True,7,106,-0.13573647537992165,0.5706810499460715,0.44998841214585017,0.9990473418284618
Schaefer200Subcortical,original,SV2A,session,True,7,106,-0.13573647537992165,0.0021896901277508075,0.9626773115344454,1.0
Schaefer200Subcortical,original,SV2A,treat*session,True,7,106,-0.13573647537992165,0.1580316359195278,0.6909752449959674,0.9999988372040775
Schaefer200Subcortical,original,HDAC,treat,True,7,106,0.3599477612663623,0.7829891480009444,0.3762285082907074,0.9958800344292686
Schaefer200Subcortical,original,HDAC,session,True,7,106,0.3599477612663623,0.7033262491810823,0.40166827841049657,0.9974621147149682
Schaefer200Subcortical,original,HDAC,treat*session,True,7,106,0.3599477612663623,1.3964580218308356,0.23731751456286274,0.9572497441153418
Schaefer200Subcortical,original,VMAT2,treat,True,7,106,-0.4309503569361997,0.6794674324032757,0.409770172175454,0.9978344111381641
Schaefer200Subcortical,original,VMAT2,session,True,7,106,-0.4309503569361997,0.03129018946429216,0.8595945330179334,0.9999999998800878
Schaefer200Subcortical,original,VMAT2,treat*session,True,7,106,-0.4309503569361997,2.5909563642320212,0.10747542323394138,0.7336756819736683
Schaefer200Subcortical,original,mGluR5,treat,True,7,106,-0.4274376994626533,0.13556638722177303,0.7127290237351526,0.9999995026971017
Schaefer200Subcortical,original,mGluR5,session,True,7,106,-0.4274376994626533,4.111016601555822,0.04260474548942573,0.3974738978982133
Schaefer200Subcortical,original,mGluR5,treat*session,True,7,106,-0.4274376994626533,2.1005013192535475,0.14725085217547368,0.8433145447947012
Schaefer200Subcortical,original,NMDA,treat,True,7,106,-0.26071975536322717,1.972231972338105,0.16021114987022855,0.8688903435380009
Schaefer200Subcortical,original,NMDA,session,True,7,106,-0.26071975536322717,0.0693566027278677,0.7922758788574079,0.9999999885659514
Schaefer200Subcortical,original,NMDA,treat*session,True,7,106,-0.26071975536322717,0.7444022045294965,0.388254333978747,0.9967151567399326
Schaefer200Subcortical,original,GABAa,treat,True,7,106,0.07556740423124894,0.1442706573392017,0.7040717791990199,0.9999992974707541
Schaefer200Subcortical,original,GABAa,session,True,7,106,0.07556740423124894,0.012511416039411711,0.9109388204036578,0.9999999999993996
Schaefer200Subcortical,original,GABAa,treat*session,True,7,106,0.07556740423124894,0.05553435278279263,0.8136986232860944,0.9999999967778123
Schaefer200Subcortical,original,GABAa5,treat,True,7,106,-0.44606803147913315,0.0031139082438344716,0.9554992201601714,0.9999999999999998
Schaefer200Subcortical,original,GABAa5,session,True,7,106,-0.44606803147913315,0.303425855529223,0.5817426454420905,0.9999606382524852
Schaefer200Subcortical,original,GABAa5,treat*session,True,7,106,-0.44606803147913315,1.8460642936138503,0.17424183501253765,0.8922318111264799
Schaefer200Subcortical,original,NET,treat,True,7,106,-0.8726694659255871,1.2875962621735473,0.25649140189474073,0.968211564677238
Schaefer200Subcortical,original,NET,session,True,7,106,-0.8726694659255871,0.27251882892046175,0.6016471036034668,0.999977681110008
Schaefer200Subcortical,original,NET,treat*session,True,7,106,-0.8726694659255871,10.82893546554863,0.0009992607299376159,0.011565919722487883
Schaefer200Subcortical,original,A4B2,treat,True,7,106,-0.2803634542544266,6.854591198559745,0.00884137832366643,0.09817679642523558
Schaefer200Subcortical,original,A4B2,session,True,7,106,-0.2803634542544266,3.0372483894503146,0.08137374263898152,0.6275401119597087
Schaefer200Subcortical,original,A4B2,treat*session,True,7,106,-0.2803634542544266,0.9192087754366051,0.33768280778669657,0.9917224104374597
Schaefer200Subcortical,original,M1,treat,True,7,106,-0.2793824464891533,3.510320471998913,0.06098765740551767,0.5191604996575108
Schaefer200Subcortical,original,M1,session,True,7,106,-0.2793824464891533,0.39830159891104366,0.5279676878641741,0.9998391956367317
Schaefer200Subcortical,original,M1,treat*session,True,7,106,-0.2793824464891533,0.6612589638710299,0.4161158332624081,0.9980903630931521
Schaefer200Subcortical,original,VAChT,treat,True,7,106,-0.6633947144538762,0.20145549409750213,0.6535485692688419,0.999995602296368
