parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200Subcortical,original,MOR,session,True,7,98,0.08819541745425477,0.8694420348250361,0.3511098232916964,0.9915067379880379
Schaefer200Subcortical,original,MOR,treat*session,True,7,98,0.08819541745425477,0.09038398923903618,0.763689559275954,0.9999998763277337
Schaefer200Subcortical,original,KOR,treat,True,7,98,0.19767455818099916,0.5893793096156914,0.44265923624914894,0.9984120777331791
Schaefer200Subcortical,original,KOR,session,True,7,98,0.19767455818099916,5.637546552803007,0.01757979098675699,0.17761919745447396
Schaefer200Subcortical,original,KOR,treat*session,True,7,98,0.19767455818099916,0.5176190708314482,0.4718590894506941,0.9991226963719548
Schaefer200Subcortical,original,CB1,treat,True,7,98,-0.22986873348811462,0.18115612849385299,0.670381558895706,0.9999951494950854
Schaefer200Subcortical,original,CB1,session,True,7,98,-0.22986873348811462,0.485703488353626,0.4858501656915519,0.9993474854439737
Schaefer200Subcortical,original,CB1,treat*session,True,7,98,-0.22986873348811462,0.4623450116916955,0.49653006335617667,0.9994822988992661
Schaefer200Subcortical,inverted,CMRglu,treat,True,7,98,0.07798873682666259,3.4281113515630004,0.06409536078664492,0.5068351205938035
Schaefer200Subcortical,inverted,CMRglu,session,True,7,98,0.07798873682666259,0.5351714765272172,0.46444074109756706,0.9987238134695159
Schaefer200Subcortical,inverted,CMRglu,treat*session,True,7,98,0.07798873682666259,0.06507330547807952,0.7986499583157235,0.9999999626768252
Schaefer200Subcortical,inverted,SV2A,treat,True,7,98,-0.026183267694183946,0.43699719909675966,0.5085753516021339,0.9994902941300174
Schaefer200Subcortical,inverted,SV2A,session,True,7,98,-0.026183267694183946,0.7105769251303358,0.39925235325187236,0.9956522227363197
Schaefer200Subcortical,inverted,SV2A,treat*session,True,7,98,-0.026183267694183946,0.0075076331278454795,0.9309524244680325,0.999999999999591
Schaefer200Subcortical,inverted,HDAC,treat,True,7,98,0.014277747219965282,3.180308675503199,0.07453064904688678,0.5624520607206374
Schaefer200Subcortical,inverted,HDAC,session,True,7,98,0.014277747219965282,0.18241713283509137,0.6693041713485568,0.9999925615004168
Schaefer200Subcortical,inverted,HDAC,treat*session,True,7,98,0.014277747219965282,0.003135297836559312,0.9553468017967748,0.9999999999999961
Schaefer200Subcortical,inverted,VMAT2,treat,True,7,98,0.3197479683838939,0.22085394665538002,0.6383900228161211,0.9999806948935581
Schaefer200Subcortical,inverted,VMAT2,session,True,7,98,0.3197479683838939,0.0035800648980724246,0.9522881299064704,0.9999999999999921
Schaefer200Subcortical,inverted,VMAT2,treat*session,True,7,98,0.3197479683838939,1.4815954399337319,0.22352506767811642,0.9327840226538953
Schaefer200Subcortical,inverted,mGluR5,treat,True,7,98,-0.43581485834173,0.12051613526976493,0.7284753720766052,0.9999990926403489
Schaefer200Subcortical,inverted,mGluR5,session,True,7,98,-0.43581485834173,1.1059210480029171,0.29297034401605326,0.9752689301236613
Schaefer200Subcortical,inverted,mGluR5,treat*session,True,7,98,-0.43581485834173,1.9146258203935131,0.16645031914196592,0.8567138437487456
Schaefer200Subcortical,inverted,NMDA,treat,True,7,98,0.3860146217942685,0.39577228565458955,0.5292807415290841,0.999678032188136
Schaefer200Subcortical,inverted,NMDA,session,True,7,98,0.3860146217942685,0.10288078160711306,0.7483995941807704,0.9999995976828313
Schaefer200Subcortical,inverted,NMDA,treat*session,True,7,98,0.3860146217942685,1.8588347297458458,0.17275934941109455,0.8678729795717711
Schaefer200Subcortical,inverted,GABAa,treat,True,7,98,-0.04411534555703952,0.8730699577924194,0.35010681429493606,0.9899375212184062
Schaefer200Subcortical,inverted,GABAa,session,True,7,98,-0.04411534555703952,0.12616275028526006,0.7224442882070893,0.9999988529097896
Schaefer200Subcortical,inverted,GABAa,treat*session,True,7,98,-0.04411534555703952,0.041451448481952334,0.8386689941470111,0.999999996492489
Schaefer200Subcortical,inverted,GABAa5,treat,True,7,98,-0.35944975835554843,0.023336098830389375,0.8785863006240902,0.9999999998311211
Schaefer200Subcortical,inverted,GABAa5,session,True,7,98,-0.35944975835554843,4.282635283113709,0.03850360730471111,0.3423081495927762
Schaefer200Subcortical,inverted,GABAa5,treat*session,True,7,98,-0.35944975835554843,1.4587452078731944,0.22712987684936334,0.9360403833316088
Schaefer200Subcortical,inverted,NET,treat,True,7,98,0.21492145839880744,0.02076980558285644,0.8854078180907551,0.999999999908887
Schaefer200Subcortical,inverted,NET,session,True,7,98,0.21492145839880744,2.494742520975489,0.11422705603230332,0.7259433533513895
Schaefer200Subcortical,inverted,NET,treat*session,True,7,98,0.21492145839880744,0.43699329319266966,0.5085772461298905,0.9994903150995795
Schaefer200Subcortical,inverted,A4B2,treat,True,7,98,0.08539709760513611,0.7686440384878668,0.3806368569945019,0.9939785321959367
Schaefer200Subcortical,inverted,A4B2,session,True,7,98,0.08539709760513611,1.4526576596547027,0.22810198684889604,0.9368936966165579
Schaefer200Subcortical,inverted,A4B2,treat*session,True,7,98,0.08539709760513611,0.06465783545219322,0.7992799834040578,0.9999999639044249
Schaefer200Subcortical,inverted,M1,treat,True,7,98,0.26687417223086285,0.20929729545320772,0.647318734922709,0.9999852157710878
Schaefer200Subcortical,inverted,M1,session,True,7,98,0.26687417223086285,0.43132401438810297,0.5113399887390326,0.9995200759439657
Schaefer200Subcortical,inverted,M1,treat*session,True,7,98,0.26687417223086285,0.7205576826754014,0.3959610400465059,0.9953911785367892
Schaefer200Subcortical,inverted,VAChT,treat,True,7,98,-0.01721728949996774,0.6715546890246291,0.41251009629687563,0.9965735796440702
Schaefer200Subcortical,inverted,VAChT,session,True,7,98,-0.01721728949996774,0.031066990095836498,0.8600910169053231,0.9999999992331388
Schaefer200Subcortical,inverted,VAChT,treat*session,True,7,98,-0.01721728949996774,0.002472183791433859,0.9603446738902099,0.9999999999999989
Schaefer200Subcortical,inverted,FDOPA,treat,True,7,98,0.3368685809619798,0.06354792672754257,0.8009737089618817,0.9999999670253958
Schaefer200Subcortical,inverted,FDOPA,session,True,7,98,0.3368685809619798,0.006718403698246774,0.9346738546068118,0.9999999999997735
Schaefer200Subcortical,inverted,FDOPA,treat*session,True,7,98,0.3368685809619798,1.491829173820324,0.22193286996488257,0.9312984751438826
Schaefer200Subcortical,inverted,D1,treat,True,7,98,0.17265124983385696,0.2610304123955447,0.6094131299170653,0.9999560527848745
Schaefer200Subcortical,inverted,D1,session,True,7,98,0.17265124983385696,0.06249782375211789,0.802590714607966,0.999999969774667
Schaefer200Subcortical,inverted,D1,treat*session,True,7,98,0.17265124983385696,0.3873855103897756,0.5336768998413707,0.9997087104784158
Schaefer200Subcortical,inverted,D23,treat,True,7,98,0.12529827445396308,0.0034352254773298728,0.9532621110301641,0.9999999999999937
Schaefer200Subcortical,inverted,D23,session,True,7,98,0.12529827445396308,0.664812265506168,0.4148661556838046,0.9967174110621186
Schaefer200Subcortical,inverted,D23,treat*session,True,7,98,0.12529827445396308,0.15756035368646018,0.6914126445293636,0.9999964453705975
Schaefer200Subcortical,inverted,DAT,treat,True,7,98,0.2759947029422573,0.4764039187313948,0.49005572478936743,0.9992435696542945
Schaefer200Subcortical,inverted,DAT,session,True,7,98,0.2759947029422573,0.4005622467538284,0.5267990320383051,0.9996594483623499
Schaefer200Subcortical,inverted,DAT,treat*session,True,7,98,0.2759947029422573,0.9636276323340359,0.3262745876434789,0.9852218345399822
Schaefer200Subcortical,inverted,5HT1a,treat,True,7,98,-0.28503736370103694,0.2562531611951287,0.6127060483987998,0.9999598493760206
Schaefer200Subcortical,inverted,5HT1a,session,True,7,98,-0.28503736370103694,4.171431051682995,0.04111106197691259,0.3610942765030861
Schaefer200Subcortical,inverted,5HT1a,treat*session,True,7,98,-0.28503736370103694,0.8422626972993198,0.3587504391463776,0.9912773176718197
Schaefer200Subcortical,inverted,5HT1b,treat,True,7,98,-0.2225964322255767,2.864126156661332,0.09057488909949138,0.6369445236253712
Schaefer200Subcortical,inverted,5HT1b,session,True,7,98,-0.2225964322255767,1.1147046554992022,0.2910615425588751,0.9745470302067889
Schaefer200Subcortical,inverted,5HT1b,treat*session,True,7,98,-0.2225964322255767,0.6626688885308163,0.41561930351980125,0.9967622209360879
Schaefer200Subcortical,inverted,5HT2a,treat,True,7,98,-0.11991624521120904,0.28266079547475087,0.594962517013816,0.999935240277156
Schaefer200Subcortical,inverted,5HT2a,session,True,7,98,-0.11991624521120904,0.7447260351062003,0.38815115366904396,0.9947139727497774
Schaefer200Subcortical,inverted,5HT2a,treat*session,True,7,98,-0.11991624521120904,0.24272141589982982,0.6222474373186339,0.99996923318261
Schaefer200Subcortical,inverted,5HT4,treat,True,7,98,-0.05019038625459353,0.21834378098308455,0.640304782089578,0.9999817582702072
Schaefer200Subcortical,inverted,5HT4,session,True,7,98,-0.05019038625459353,2.324012860428552,0.12739101143325893,0.7664148952777876
Schaefer200Subcortical,inverted,5HT4,treat*session,True,7,98,-0.05019038625459353,0.029813703718305253,0.8629136149237937,0.9999999993830377
Schaefer200Subcortical,inverted,5HT6,treat,True,7,98,0.31761555190153024,0.023503269737572323,0.878155580235922,0.9999999998246167
Schaefer200Subcortical,inverted,5HT6,session,True,7,98,0.31761555190153024,0.048829831777579276,0.8251121083161472,0.9999999917023361
Schaefer200Subcortical,inverted,5HT6,treat*session,True,7,98,0.31761555190153024,1.3158093723442281,0.2513455244071749,0.9544625677975274
Schaefer200Subcortical,inverted,5HTT,treat,True,7,98,0.30620821176605445,0.05630409273843649,0.8124358264114665,0.9999999824906312
Schaefer200Subcortical,inverted,5HTT,session,True,7,98,0.30620821176605445,0.22067098285938094,0.6385291380408177,0.999980774003748
Schaefer200Subcortical,inverted,5HTT,treat*session,True,7,98,0.30620821176605445,0.755032117712598,0.38488769422300395,0.994405208375046
Schaefer200Subcortical,inverted,MOR,treat,True,7,98,-0.11897976787647072,0.002500714907304241,0.9601166917222079,0.9999999999999988
Schaefer200Subcortical,inverted,MOR,session,True,7,98,-0.11897976787647072,0.008552964032501916,0.9263149041034511,0.9999999999991815
Schaefer200Subcortical,inverted,MOR,treat*session,True,7,98,-0.11897976787647072,0.15253695310253454,0.6961226490627903,0.9999969834569143
Schaefer200Subcortical,inverted,KOR,treat,True,7,98,-0.3109091623270975,4.310742726248603,0.03787242312922106,0.3376860020614497
Schaefer200Subcortical,inverted,KOR,session,True,7,98,-0.3109091623270975,2.3542154648578957,0.1249447296438458,0.7593311786231152
Schaefer200Subcortical,inverted,KOR,treat*session,True,7,98,-0.3109091623270975,0.8885016651066628,0.3458836656347377,0.9892173725669405
Schaefer200Subcortical,inverted,CB1,treat,True,7,98,0.12617487038043682,0.011709265577514687,0.9138296204011317,0.9999999999956504
Schaefer200Subcortical,inverted,CB1,session,True,7,98,0.12617487038043682,6.902474885365426,0.008607651095993691,0.08812825860792761
Schaefer200Subcortical,inverted,CB1,treat*session,True,7,98,0.12617487038043682,0.16378709871040387,0.6856934929940401,0.9999956758197232
